File,Line,Token,LineText,Model,Surface,Origin,RiskOfChange,InitialRecommendation
docs\architecture\execution_profiles_proposal.md,108,Robust,"| FitTool / AE | Viable and current | Fit GUI currently enforces 300/12/50 regardless of selected Robust. |",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,132,Robust,"- Decide whether SweepTool AE should expose `Robust`.",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,145,Robust,"- Treating mRLFE `Fast/Balanced/Robust` as equivalent to RL presets would erase deliberate fast atlas decisions.",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,5,robustness,"Future work should split the current overloaded `robustness` concept into four independent axes.",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,23,robustness,"`robustness` should remain as a compatibility alias for at least one migration cycle.",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,123,robustness,"- Add `executionProfile` while accepting `robustness` as alias.",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,138,robustness,"- Mark `robustness` as compatibility alias.",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,144,robustness,"- Renaming `robustness` too early would break GUI and examples.",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,20,executionProfile,"executionProfile",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,73,executionProfile,"metadata.executionProfile.requested",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,74,executionProfile,"metadata.executionProfile.effective",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,123,executionProfile,"- Add `executionProfile` while accepting `robustness` as alias.",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,137,executionProfile,"- Update docs and examples to prefer `executionProfile`.",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,60,MaxIter,"- `MaxIter`",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,61,MaxFunEvals,"- `MaxFunEvals`",shared,Fit,solver/API,low,preserve as historical context
docs\architecture\execution_profiles_proposal.md,62,TolX,"- `TolX`",shared,Fit,solver/API,low,preserve as historical context
docs\archive\fitting_phases\fitting_phase9_status.md,81,atlasNumYPoints,"atlasNumYPoints = 300",shared,Fit,solver/API,low,preserve as historical context
docs\archive\fitting_phases\fitting_phase9_status.md,82,atlasTopNMinima,"atlasTopNMinima = 12",shared,Fit,solver/API,low,preserve as historical context
docs\archive\fitting_phases\fitting_phase9_status.md,83,atlasInitializationNumFrequencyPoints,"atlasInitializationNumFrequencyPoints = 50",shared,Fit,solver/API,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\active\branch_policy.md,64,atlasInitializationNumFrequencyPoints,"options.atlasInitializationNumFrequencyPoints = 50;",AE,Fit,solver/API,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\active\fitting_workflow.md,70,Fast,"aeDefaultSweepOptions(""Fast"")",AE,Fit,solver/API,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\active\solver_pending_work.md,78,atlasNumYPoints,"This should be more efficient than simply increasing `atlasNumYPoints`, because it avoids a very dense global velocity scan at every frequency.",AE,Fit,solver/API,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\archive\main_gui_integration_closure.md,171,Fast,"compare Fast, Balanced, Robust",AE,Fit,GUI/adapter,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\archive\main_gui_integration_closure.md,171,Balanced,"compare Fast, Balanced, Robust",AE,Fit,GUI/adapter,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\archive\main_gui_integration_closure.md,93,Robust,"Robust mode appears to increase solver-search settings but does not necessarily produce a sufficiently dense output curve.",AE,Fit,GUI/adapter,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\archive\main_gui_integration_closure.md,171,Robust,"compare Fast, Balanced, Robust",AE,Fit,GUI/adapter,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\diagnostics\atlasA0_truncation_cause_diagnostic.md,115,atlasNumYPoints,"`options.atlasNumYPoints = [1000 1500 2000 3000];`",AE,Fit,diagnostic,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\diagnostics\atlasA0_truncation_cause_diagnostic.md,177,atlasNumYPoints,"| `iop_20mmHg` | `atlasNumYPoints=1000`, `atlasTopNMinima=32` | 120 | 35.0000 | 107 | Increasing `atlasTopNMinima` can fully remove terminal truncation, but the response is non-monotonic with `atlasNumYPoints`. |",AE,Fit,diagnostic,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\diagnostics\atlasA0_truncation_cause_diagnostic.md,178,atlasNumYPoints,"| `iop_25mmHg` | `atlasNumYPoints=3000`, `atlasTopNMinima=24` | 112 | 30.1948 | 104 | Higher resolution improves coverage, but no tested setting reaches full 35 kHz coverage. |",AE,Fit,diagnostic,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\diagnostics\atlasA0_truncation_cause_diagnostic.md,179,atlasNumYPoints,"| `mu_25kPa` | `atlasNumYPoints=1500`, `atlasTopNMinima=32` | 95 | 10.2235 | 92 | The branch remains strongly truncated under all tested atlas settings. |",AE,Fit,diagnostic,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\diagnostics\atlasA0_truncation_cause_diagnostic.md,117,atlasTopNMinima,"`options.atlasTopNMinima = [18 24 32];`",AE,Fit,diagnostic,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\diagnostics\atlasA0_truncation_cause_diagnostic.md,177,atlasTopNMinima,"| `iop_20mmHg` | `atlasNumYPoints=1000`, `atlasTopNMinima=32` | 120 | 35.0000 | 107 | Increasing `atlasTopNMinima` can fully remove terminal truncation, but the response is non-monotonic with `atlasNumYPoints`. |",AE,Fit,diagnostic,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\diagnostics\atlasA0_truncation_cause_diagnostic.md,178,atlasTopNMinima,"| `iop_25mmHg` | `atlasNumYPoints=3000`, `atlasTopNMinima=24` | 112 | 30.1948 | 104 | Higher resolution improves coverage, but no tested setting reaches full 35 kHz coverage. |",AE,Fit,diagnostic,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\diagnostics\atlasA0_truncation_cause_diagnostic.md,179,atlasTopNMinima,"| `mu_25kPa` | `atlasNumYPoints=1500`, `atlasTopNMinima=32` | 95 | 10.2235 | 92 | The branch remains strongly truncated under all tested atlas settings. |",AE,Fit,diagnostic,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\diagnostics\branch_identity_score_diagnostic.md,34,atlasTopNMinima,"This is important because the production atlas may retain only `atlasTopNMinima = 18`, while the continuation-like minimum can appear at rank 25-35 in crowded landscapes.",AE,Fit,diagnostic,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\diagnostics\branch_identity_score_grid_validation.md,79,atlasNumYPoints,"options.atlasNumYPoints = 1000;",AE,Fit,diagnostic,low,preserve as historical context
docs\models\acoustoelastic_iop_hgo\diagnostics\branch_identity_score_grid_validation.md,80,atlasTopNMinima,"options.atlasTopNMinima = 18;",AE,Fit,diagnostic,low,preserve as historical context
docs\models\mrlfe\atlas_policy_notes.md,267,Fast,"options = rlDefaultOptions(""Fast"");",mRLFE,Fit,solver/API,low,preserve as historical context
docs\models\mrlfe\atlas_policy_notes.md,275,Fast,"options = rlDefaultOptions(""Fast"");",mRLFE,Fit,solver/API,low,preserve as historical context
docs\models\mrlfe\fitting_workflow.md,154,fitAtlasPreset,"fitOutput.routePolicy.fitAtlasPreset",mRLFE,Fit,solver/API,low,preserve as historical context
docs\models\mrlfe\fitting_workflow.md,144,fast_fit_atlas,"solverOptions.mrlfeFitAtlasPreset = ""fast_fit_atlas"";",mRLFE,Fit,solver/API,low,preserve as historical context
docs\models\mrlfe\fitting_workflow.md,196,fast_fit_atlas,"solverOptions.mrlfeFitAtlasPreset = ""fast_fit_atlas"";",mRLFE,Fit,solver/API,low,preserve as historical context
docs\models\mrlfe\fitting_workflow.md,199,mrlfeAdaptiveCpScanPoints,"solverOptions.mrlfeAdaptiveCpScanPoints = 260;",mRLFE,Fit,solver/API,low,preserve as historical context
docs\models\mrlfe\fitting_workflow.md,198,mrlfeViscoAtlasCpScanPoints,"solverOptions.mrlfeViscoAtlasCpScanPoints = 260;",mRLFE,Fit,solver/API,low,preserve as historical context
docs\models\mrlfe\fitting_workflow.md,197,mrlfeA0DPCpScanPoints,"solverOptions.mrlfeA0DPCpScanPoints = 260;",mRLFE,Fit,solver/API,low,preserve as historical context
docs\workflows\fitting\validation_suite.md,89,robustness,"The perturbed case is not intended to prove statistical robustness. It only checks that the optimizer does not collapse under small deterministic deviations from the exact forward model.",shared,Fit,solver/API,low,preserve as historical context
docs\workflows\gui\interface_parameter_audit.md,34,robustness,"- robustness;",shared,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\interface_parameter_audit.md,133,robustness,"- atlas policy and robustness remain separate solver/policy controls.",shared,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\interface_parameter_audit.md,234,robustness,"robustness",shared,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\main_pending_cleanup.md,59,robustness,"The atlas settings are derived internally from the Advanced robustness preset through:",shared,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\main_pending_cleanup.md,138,robustness,"Use robustness only as a preset for solver tolerances/search density.",shared,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\main_pending_cleanup.md,70,atlasNumYPoints,"No raw atlasNumYPoints field in the GUI.",shared,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\main_pending_cleanup.md,71,atlasTopNMinima,"No raw atlasTopNMinima field in the GUI.",shared,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\mrlfe_atlas_policy_integration.md,125,Fast,"options.mrlfeUseGuiFastAtlasPreset = true;",mRLFE,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\mrlfe_atlas_policy_integration.md,155,Fast,"options.mrlfeUseGuiFastAtlasPreset = false;",mRLFE,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\mrlfe_atlas_policy_integration.md,236,fitAtlasPreset,"fitOutput.routePolicy.fitAtlasPreset",mRLFE,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\mrlfe_atlas_policy_integration.md,131,fast_viscous,"result.metadata.mrlfeGuiAtlasPreset = ""fast_viscous"";",mRLFE,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\mrlfe_atlas_policy_integration.md,137,fast_zero_viscosity_adaptive,"result.metadata.mrlfeGuiAtlasPreset = ""fast_zero_viscosity_adaptive"";",mRLFE,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\mrlfe_atlas_policy_integration.md,125,mrlfeUseGuiFastAtlasPreset,"options.mrlfeUseGuiFastAtlasPreset = true;",mRLFE,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\mrlfe_atlas_policy_integration.md,155,mrlfeUseGuiFastAtlasPreset,"options.mrlfeUseGuiFastAtlasPreset = false;",mRLFE,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\mrlfe_atlas_policy_integration.md,147,mrlfeAdaptiveCpScanPoints,"mrlfeAdaptiveCpScanPoints = 260",mRLFE,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\mrlfe_atlas_policy_integration.md,143,mrlfeViscoAtlasCpScanPoints,"mrlfeViscoAtlasCpScanPoints = 260",mRLFE,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\gui\mrlfe_atlas_policy_integration.md,144,mrlfeA0DPCpScanPoints,"mrlfeA0DPCpScanPoints = 260",mRLFE,Fit,GUI/adapter,low,preserve as historical context
docs\workflows\sweeps\parametric_sweeps.md,39,Fast,"robustness preset = Fast",shared,Fit,solver/API,low,preserve as historical context
docs\workflows\sweeps\parametric_sweeps.md,119,Balanced,"robustness preset = Balanced",shared,Fit,solver/API,low,preserve as historical context
docs\workflows\sweeps\parametric_sweeps.md,39,robustness,"robustness preset = Fast",shared,Fit,solver/API,low,preserve as historical context
docs\workflows\sweeps\parametric_sweeps.md,119,robustness,"robustness preset = Balanced",shared,Fit,solver/API,low,preserve as historical context
docs\workflows\sweeps\sweep_tool_usage.md,34,Fast,"Robustness: Fast",shared,Fit,solver/API,low,preserve as historical context
docs\workflows\sweeps\sweep_tool_usage.md,59,Fast,"Robustness: Fast",shared,Fit,solver/API,low,preserve as historical context
docs\workflows\sweeps\sweep_tool_usage.md,80,Fast,"Robustness: Fast",shared,Fit,solver/API,low,preserve as historical context
docs\workflows\sweeps\sweep_tool_usage.md,140,Fast,"Robustness: Fast",shared,Fit,solver/API,low,preserve as historical context
docs\workflows\sweeps\sweep_tool_usage.md,159,Fast,"Robustness: Fast",shared,Fit,solver/API,low,preserve as historical context
docs\workflows\sweeps\sweep_tool_usage.md,101,Balanced,"Robustness: Balanced",shared,Fit,solver/API,low,preserve as historical context
docs\workflows\sweeps\sweep_tool_usage.md,121,Balanced,"Robustness: Balanced",shared,Fit,solver/API,low,preserve as historical context
docs\workflows\sweeps\sweep_tool_usage.md,34,Robust,"Robustness: Fast",shared,Fit,solver/API,low,preserve as historical context
docs\workflows\sweeps\sweep_tool_usage.md,59,Robust,"Robustness: Fast",shared,Fit,solver/API,low,preserve as historical context
